geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000186187,ENSG00000186187.11,2.716019908,0.271157794,1.206775903,5.89E-05,0.000620884,0.003662434,ZNRF1
ENSG00000187650,ENSG00000187650.3,3.662272803,-0.195199037,0.873452384,4.69E-05,0.000512473,0.003662434,VMAC
ENSG00000187912,ENSG00000187912.11,2.695463948,-0.55057406,0.682748403,4.99E-05,0.000539753,0.003662434,CLEC17A
ENSG00000189091,ENSG00000189091.12,7.342605648,-0.148932464,0.901917598,4.57E-05,0.000500643,0.003662434,SF3B3
ENSG00000196358,ENSG00000196358.10,5.227120626,0.434963888,1.351876994,4.97E-05,0.00053814,0.003662434,NTNG2
ENSG00000196418,ENSG00000196418.12,4.218313016,0.242207061,1.182800748,4.76E-05,0.000518269,0.003662434,ZNF124
ENSG00000196712,ENSG00000196712.17,7.091953865,0.143402218,1.104506736,4.59E-05,0.000502453,0.003662434,NF1
ENSG00000196890,ENSG00000196890.4,4.729558325,0.605391986,1.521392066,4.32E-05,0.000476665,0.003662434,H2BC26
ENSG00000197561,ENSG00000197561.6,0.358869024,0.645171743,1.563925449,5.94E-05,0.000625348,0.003662434,ELANE
ENSG00000198825,ENSG00000198825.12,4.804053722,-0.222562164,0.857042014,4.39E-05,0.000484062,0.003662434,INPP5F
ENSG00000204120,ENSG00000204120.14,7.151088368,-0.110796988,0.926076328,5.35E-05,0.000572681,0.003662434,GIGYF2
ENSG00000204536,ENSG00000204536.13,3.435289667,-0.247952861,0.842090468,5.99E-05,0.000629575,0.003662434,CCHCR1
ENSG00000213411,ENSG00000213411.2,-0.39985294,-0.394890187,0.760547264,4.82E-05,0.000524686,0.003662434,RBM22P2
ENSG00000213694,ENSG00000213694.3,4.114086746,0.334054573,1.260551074,4.64E-05,0.000507715,0.003662434,S1PR3
ENSG00000214078,ENSG00000214078.12,6.459205627,-0.180869473,0.882171175,5.58E-05,0.000593988,0.003662434,CPNE1
ENSG00000214389,ENSG00000214389.2,-1.169626798,0.552548485,1.466674253,4.37E-05,0.000481987,0.003662434,RPS3AP26
ENSG00000225342,ENSG00000225342.2,4.743130461,0.348019785,1.272812391,5.00E-05,0.000541246,0.003662434,LRRK2-DT
ENSG00000227733,ENSG00000227733.9,-1.887093214,-0.258286282,0.836080475,4.94E-05,0.000535003,0.003662434,
ENSG00000231423,ENSG00000231423.1,-2.067985388,-0.008281609,0.994276071,5.46E-05,0.000583073,0.003662434,RAB9AP5
ENSG00000232373,ENSG00000232373.2,0.025851672,0.452589728,1.368494587,4.58E-05,0.000501956,0.003662434,MTCYBP3
ENSG00000233614,ENSG00000233614.6,0.332569912,-0.961187903,0.513633818,4.85E-05,0.000526731,0.003662434,DDX11L10
ENSG00000234323,ENSG00000234323.6,0.266589782,-0.520659597,0.697053069,5.04E-05,0.000544572,0.003662434,LINC01505
ENSG00000234493,ENSG00000234493.3,0.249422025,-0.610156732,0.655125526,5.01E-05,0.000541974,0.003662434,RHOXF1P1
ENSG00000234782,ENSG00000234782.3,-1.603789824,0.395092987,1.315027516,4.15E-05,0.00046031,0.003662434,TPT1P9
ENSG00000235035,ENSG00000235035.1,-2.062769614,-0.04922389,0.966456102,5.33E-05,0.000570888,0.003662434,
ENSG00000240403,ENSG00000240403.5,0.479143324,-0.578306146,0.669749662,4.44E-05,0.000488172,0.003662434,KIR3DL2
ENSG00000240893,ENSG00000240893.1,-1.380513635,-0.428671528,0.742945595,5.23E-05,0.000562042,0.003662434,LINC02042
ENSG00000243147,ENSG00000243147.7,4.001370761,0.184231128,1.136211278,5.63E-05,0.000597567,0.003662434,MRPL33
ENSG00000244361,ENSG00000244361.1,-0.837602824,0.428097708,1.345458328,6.05E-05,0.000634707,0.003662434,RPL30P7
ENSG00000247134,ENSG00000247134.6,0.34039935,0.402918876,1.322180255,5.68E-05,0.000602702,0.003662434,
ENSG00000248991,ENSG00000248991.1,-1.013596451,-0.428548079,0.74300917,5.31E-05,0.000569216,0.003662434,
ENSG00000249915,ENSG00000249915.7,6.351486955,-0.103891202,0.930519828,5.93E-05,0.000624794,0.003662434,PDCD6
ENSG00000250195,ENSG00000250195.1,-0.835070391,0.433912288,1.350891951,5.25E-05,0.000563822,0.003662434,
ENSG00000253549,ENSG00000253549.5,0.389132915,0.556451985,1.470648007,5.98E-05,0.00062905,0.003662434,CA3-AS1
ENSG00000254911,ENSG00000254911.3,-0.569188559,0.385709882,1.306502497,5.81E-05,0.000613676,0.003662434,SCARNA9
ENSG00000258289,ENSG00000258289.8,6.239513435,0.223399606,1.167481433,5.61E-05,0.000596112,0.003662434,CHURC1
ENSG00000258623,ENSG00000258623.1,-0.77639792,0.417178196,1.335313226,5.44E-05,0.000581348,0.003662434,
ENSG00000259225,ENSG00000259225.6,-0.13763281,-0.46689925,0.723517968,4.25E-05,0.000470203,0.003662434,LINC02345
ENSG00000260286,ENSG00000260286.3,0.806805239,0.331301782,1.258148123,5.52E-05,0.000588024,0.003662434,ARMH2
ENSG00000260368,ENSG00000260368.1,2.051038151,0.221906572,1.16627384,5.88E-05,0.000620011,0.003662434,
ENSG00000260955,ENSG00000260955.2,0.204801419,0.323410365,1.251284949,5.73E-05,0.000606695,0.003662434,
ENSG00000261997,ENSG00000261997.1,4.24740494,0.33157954,1.258390374,4.98E-05,0.000539246,0.003662434,
ENSG00000265000,ENSG00000265000.1,-2.033388955,-0.158620354,0.895881391,5.56E-05,0.00059162,0.003662434,MARCHF10-DT
ENSG00000267614,ENSG00000267614.1,-2.024282897,-0.136036891,0.910015554,5.39E-05,0.000576391,0.003662434,
ENSG00000269609,ENSG00000269609.5,4.836181235,-0.17096443,0.888248696,6.03E-05,0.000633563,0.003662434,C10orf95-AS1
ENSG00000270929,ENSG00000270929.1,-1.587340908,0.367108544,1.289765285,6.05E-05,0.000634839,0.003662434,SRD5A3P1
ENSG00000271122,ENSG00000271122.1,2.549088289,0.201464705,1.14986517,4.81E-05,0.000522944,0.003662434,HERPUD2-AS1
ENSG00000273669,ENSG00000273669.1,1.901029977,-0.27421626,0.826899407,5.07E-05,0.000547399,0.003662434,
ENSG00000275464,ENSG00000275464.4,1.735508712,-0.600689935,0.659438519,4.10E-05,0.000455297,0.003662434,
ENSG00000279369,ENSG00000279369.1,5.4066941,-0.22991559,0.85268478,4.28E-05,0.000473405,0.003662434,
ENSG00000279528,ENSG00000279528.1,0.696540508,-0.311985571,0.805532347,5.43E-05,0.000580474,0.003662434,
ENSG00000281097,ENSG00000281097.1,0.505698023,0.560506024,1.474786406,5.35E-05,0.000572783,0.003662434,LINC01395
ENSG00000281128,ENSG00000281128.1,-1.03795409,-0.478828654,0.717559986,5.71E-05,0.00060547,0.003662434,PTENP1-AS
ENSG00000282840,ENSG00000282840.1,-1.099401794,0.40665981,1.325613141,4.42E-05,0.000486912,0.003662434,
ENSG00000072736,ENSG00000072736.18,7.593608874,-0.131304749,0.91300537,6.35E-05,0.000660757,0.003665821,NFATC3
ENSG00000107164,ENSG00000107164.15,5.222097385,-0.111299943,0.925753534,6.26E-05,0.000652872,0.003665821,FUBP3
ENSG00000107719,ENSG00000107719.8,-0.191524024,-0.442295372,0.735962738,6.06E-05,0.000635991,0.003665821,PALD1
ENSG00000111641,ENSG00000111641.11,4.340517194,-0.211595996,0.863581357,6.35E-05,0.000660938,0.003665821,NOP2
ENSG00000113141,ENSG00000113141.17,6.549696315,-0.170181413,0.88873092,6.29E-05,0.00065546,0.003665821,IK
ENSG00000114738,ENSG00000114738.10,7.359523255,-0.229482303,0.852940906,6.16E-05,0.000644481,0.003665821,MAPKAPK3
ENSG00000117834,ENSG00000117834.12,0.205607801,-0.467048849,0.723442947,6.29E-05,0.000655237,0.003665821,SLC5A9
ENSG00000123131,ENSG00000123131.12,3.278743934,0.240645143,1.181520895,6.30E-05,0.000656185,0.003665821,PRDX4
ENSG00000130066,ENSG00000130066.16,8.440527473,0.254163966,1.192644411,6.10E-05,0.000638984,0.003665821,SAT1
ENSG00000136099,ENSG00000136099.13,-1.581811426,-0.455734897,0.72913866,6.31E-05,0.000657526,0.003665821,PCDH8
ENSG00000141682,ENSG00000141682.11,3.390169979,-0.313420339,0.80473164,6.25E-05,0.000652193,0.003665821,PMAIP1
ENSG00000148481,ENSG00000148481.13,5.214527335,0.197631131,1.146813769,6.34E-05,0.000659422,0.003665821,MINDY3
ENSG00000167981,ENSG00000167981.5,4.087891952,-0.171712688,0.887788122,6.11E-05,0.000639682,0.003665821,ZNF597
ENSG00000171161,ENSG00000171161.12,5.019114817,-0.21119913,0.863818949,6.22E-05,0.000649202,0.003665821,ZNF672
ENSG00000172673,ENSG00000172673.10,6.358092918,0.294580585,1.226528354,6.11E-05,0.000640135,0.003665821,THEMIS
ENSG00000176994,ENSG00000176994.10,6.927927663,-0.15514153,0.898044269,6.16E-05,0.000644683,0.003665821,SMCR8
ENSG00000182481,ENSG00000182481.8,2.082584641,0.239444186,1.180537759,6.19E-05,0.000647067,0.003665821,KPNA2
ENSG00000183049,ENSG00000183049.12,6.711762298,-0.28856329,0.818716973,6.13E-05,0.000641636,0.003665821,CAMK1D
ENSG00000183763,ENSG00000183763.8,0.56391045,-0.338679622,0.790764701,6.18E-05,0.000645927,0.003665821,TRAIP
ENSG00000198178,ENSG00000198178.10,2.341643867,-0.658763308,0.633421039,6.19E-05,0.000646838,0.003665821,CLEC4C
ENSG00000205423,ENSG00000205423.11,5.49864016,0.205202044,1.152847787,6.28E-05,0.00065501,0.003665821,CNEP1R1
ENSG00000237706,ENSG00000237706.4,-1.901006518,-0.186255699,0.878883776,6.21E-05,0.000648583,0.003665821,TRIM51EP
ENSG00000251194,ENSG00000251194.2,3.263141637,0.225308481,1.169027186,6.32E-05,0.000658396,0.003665821,
ENSG00000258732,ENSG00000258732.1,1.701361595,-0.488058822,0.712983788,6.30E-05,0.000656115,0.003665821,
ENSG00000009709,ENSG00000009709.11,-1.835508522,-0.273173145,0.827497498,6.60E-05,0.000682833,0.004234299,PAX7
ENSG00000104331,ENSG00000104331.8,6.043897517,0.126830438,1.091892207,6.57E-05,0.000679855,0.004234299,BPNT2
ENSG00000111885,ENSG00000111885.6,7.066347769,0.233977214,1.176072675,6.62E-05,0.000684524,0.004234299,MAN1A1
ENSG00000115414,ENSG00000115414.18,-0.57171644,0.602967149,1.518837105,6.66E-05,0.00068798,0.004234299,FN1
ENSG00000119636,ENSG00000119636.15,4.401613412,0.533136046,1.447071339,6.70E-05,0.000691281,0.004234299,BBOF1
ENSG00000124196,ENSG00000124196.5,-1.507392659,-0.380162074,0.768351268,6.68E-05,0.000689715,0.004234299,GTSF1L
ENSG00000137959,ENSG00000137959.15,5.592312277,0.85515811,1.808956994,6.56E-05,0.000678805,0.004234299,IFI44L
ENSG00000139209,ENSG00000139209.15,-1.949052818,-0.200600824,0.87018809,6.66E-05,0.000687552,0.004234299,SLC38A4
ENSG00000155592,ENSG00000155592.15,2.946693574,-0.173531425,0.886669635,6.42E-05,0.000667004,0.004234299,ZKSCAN2
ENSG00000157020,ENSG00000157020.17,5.807982864,-0.137545195,0.909064651,6.40E-05,0.000665316,0.004234299,SEC13
ENSG00000162643,ENSG00000162643.12,0.222882561,0.572709574,1.487314324,6.52E-05,0.000675625,0.004234299,DNAI3
ENSG00000163121,ENSG00000163121.9,-1.531621198,-0.366944349,0.775423117,6.65E-05,0.000686889,0.004234299,NEURL3
ENSG00000165115,ENSG00000165115.14,4.844367471,-0.314614329,0.80406591,6.47E-05,0.000671019,0.004234299,KIF27
ENSG00000165730,ENSG00000165730.14,-0.58405084,-0.676616372,0.62563088,6.64E-05,0.000686104,0.004234299,STOX1
ENSG00000166352,ENSG00000166352.15,-0.092386353,0.417104481,1.335244999,6.56E-05,0.000679414,0.004234299,IFTAP
ENSG00000166444,ENSG00000166444.18,-0.465688957,-0.455750467,0.729130791,6.71E-05,0.000691666,0.004234299,DENND2B
ENSG00000173757,ENSG00000173757.9,8.151657646,0.239109183,1.180263662,6.51E-05,0.000674279,0.004234299,STAT5B
ENSG00000173852,ENSG00000173852.14,4.713731527,0.187899832,1.139104285,6.42E-05,0.000666833,0.004234299,DPY19L1
ENSG00000177963,ENSG00000177963.14,6.323722579,-0.211725348,0.863503932,6.36E-05,0.000661358,0.004234299,RIC8A
ENSG00000185436,ENSG00000185436.11,2.64034237,-0.395855245,0.760038684,6.70E-05,0.000691034,0.004234299,IFNLR1
ENSG00000188582,ENSG00000188582.8,-0.153947524,0.615497902,1.532086658,6.62E-05,0.000684259,0.004234299,PAQR9
ENSG00000198796,ENSG00000198796.6,0.270714315,0.665344399,1.585946824,6.63E-05,0.000684853,0.004234299,ALPK2
ENSG00000229887,ENSG00000229887.4,-1.456353428,-0.344462297,0.787601467,6.39E-05,0.00066448,0.004234299,HNRNPA1P6
ENSG00000238201,ENSG00000238201.1,0.551758257,-0.535227887,0.690049668,6.54E-05,0.000677255,0.004234299,
ENSG00000257335,ENSG00000257335.8,8.529135541,0.451468261,1.367431212,6.56E-05,0.000679132,0.004234299,MGAM
ENSG00000261371,ENSG00000261371.5,8.758788125,-0.242906844,0.845040948,6.51E-05,0.000674829,0.004234299,PECAM1
ENSG00000006459,ENSG00000006459.10,8.39636857,0.16908983,1.124348929,6.97E-05,0.000715496,0.005255946,KDM7A
ENSG00000011485,ENSG00000011485.14,4.539429436,-0.230346521,0.852430122,7.90E-05,0.000796254,0.005255946,PPP5C
ENSG00000020256,ENSG00000020256.19,3.090148029,-0.223706887,0.856362254,8.29E-05,0.000828945,0.005255946,ZFP64
ENSG00000037241,ENSG00000037241.7,0.832910824,0.378006672,1.299545072,7.75E-05,0.000783399,0.005255946,RPL26L1
ENSG00000043462,ENSG00000043462.11,8.310151197,0.14601925,1.106512117,7.72E-05,0.000780572,0.005255946,LCP2
ENSG00000063046,ENSG00000063046.17,8.575861568,-0.167923685,0.890122817,6.97E-05,0.000715493,0.005255946,EIF4B
ENSG00000064225,ENSG00000064225.12,5.201339517,0.259108527,1.196738985,7.20E-05,0.000735362,0.005255946,ST3GAL6
ENSG00000065183,ENSG00000065183.15,5.154572998,-0.170387003,0.888604281,8.15E-05,0.0008171,0.005255946,WDR3
ENSG00000067445,ENSG00000067445.20,-0.273708976,-0.431683231,0.741396273,6.96E-05,0.000714562,0.005255946,TRO
ENSG00000073536,ENSG00000073536.17,3.676621789,-0.261755515,0.834072377,7.09E-05,0.000725551,0.005255946,NLE1
ENSG00000076555,ENSG00000076555.15,4.355562829,-0.273350795,0.827395608,7.01E-05,0.000718616,0.005255946,ACACB
ENSG00000081154,ENSG00000081154.11,5.844214134,0.204886042,1.1525953,6.95E-05,0.000713631,0.005255946,PCNP
ENSG00000085733,ENSG00000085733.15,4.186784262,-0.518188941,0.698247815,7.84E-05,0.000790853,0.005255946,CTTN
ENSG00000085978,ENSG00000085978.21,6.2153321,-0.106045022,0.929131678,7.73E-05,0.000781942,0.005255946,ATG16L1
ENSG00000088986,ENSG00000088986.10,5.396358947,0.176398031,1.130058948,7.91E-05,0.000797183,0.005255946,DYNLL1
ENSG00000101916,ENSG00000101916.11,8.102498759,0.275396217,1.210326443,8.48E-05,0.000845211,0.005255946,TLR8
ENSG00000102710,ENSG00000102710.19,6.920229727,0.160327579,1.117540859,7.80E-05,0.000787867,0.005255946,SUPT20H
ENSG00000103257,ENSG00000103257.8,2.917725141,0.530198032,1.444127411,7.64E-05,0.000773618,0.005255946,SLC7A5
ENSG00000106052,ENSG00000106052.13,7.201558995,0.240363986,1.181290659,8.30E-05,0.000830015,0.005255946,TAX1BP1
ENSG00000107742,ENSG00000107742.12,7.002065915,-0.32111059,0.800453449,6.88E-05,0.000706962,0.005255946,SPOCK2
ENSG00000107959,ENSG00000107959.15,5.748558468,-0.150760821,0.900775303,7.02E-05,0.000719683,0.005255946,PITRM1
ENSG00000116473,ENSG00000116473.14,6.60608989,0.146573919,1.106937617,6.80E-05,0.000699847,0.005255946,RAP1A
ENSG00000116819,ENSG00000116819.6,1.260767547,-0.304494726,0.809725757,7.57E-05,0.000768107,0.005255946,TFAP2E
ENSG00000118181,ENSG00000118181.10,7.412019129,0.292123397,1.224441117,7.26E-05,0.000740672,0.005255946,RPS25
ENSG00000120662,ENSG00000120662.15,4.22795247,0.161340592,1.118325834,6.99E-05,0.000716581,0.005255946,MTRF1
ENSG00000121067,ENSG00000121067.17,6.572623061,-0.093932242,0.936965452,7.11E-05,0.000727934,0.005255946,SPOP
ENSG00000121350,ENSG00000121350.15,4.713383068,0.212855238,1.158979652,7.28E-05,0.00074269,0.005255946,PYROXD1
ENSG00000123191,ENSG00000123191.14,2.310293669,0.328026748,1.255295265,7.55E-05,0.00076637,0.005255946,ATP7B
ENSG00000124780,ENSG00000124780.13,-1.197143846,-0.459412308,0.727282462,7.58E-05,0.00076847,0.005255946,KCNK17
ENSG00000125868,ENSG00000125868.15,4.165538404,0.173935584,1.128131766,7.97E-05,0.000802009,0.005255946,DSTN
ENSG00000128268,ENSG00000128268.11,1.839746903,-0.43821051,0.738049503,8.16E-05,0.000818486,0.005255946,MGAT3
ENSG00000130414,ENSG00000130414.11,6.465807795,-0.0898453,0.9396235,7.97E-05,0.00080221,0.005255946,NDUFA10
ENSG00000130520,ENSG00000130520.10,4.825660634,-0.224384855,0.855959917,8.32E-05,0.000831342,0.005255946,LSM4
ENSG00000131368,ENSG00000131368.7,5.913335903,-0.136830505,0.9095151,7.85E-05,0.000791844,0.005255946,MRPS25
ENSG00000135299,ENSG00000135299.16,3.630239159,-0.190972436,0.876015052,8.16E-05,0.000818262,0.005255946,ANKRD6
ENSG00000136002,ENSG00000136002.18,-0.0972838,-0.429640225,0.742446911,8.06E-05,0.000809404,0.005255946,ARHGEF4
ENSG00000136522,ENSG00000136522.13,2.859945323,0.327269447,1.254636507,7.24E-05,0.000739362,0.005255946,MRPL47
ENSG00000136573,ENSG00000136573.12,4.404875138,-0.481406099,0.716279174,7.60E-05,0.000770133,0.005255946,BLK
ENSG00000137124,ENSG00000137124.7,2.64092636,-0.252452451,0.839468182,6.82E-05,0.000702135,0.005255946,ALDH1B1
ENSG00000137547,ENSG00000137547.8,3.082378176,0.221703871,1.166109989,8.17E-05,0.00081901,0.005255946,MRPL15
ENSG00000139132,ENSG00000139132.14,6.734964009,0.255136981,1.193449053,8.13E-05,0.000815683,0.005255946,FGD4
ENSG00000140022,ENSG00000140022.9,4.548301313,-0.388399233,0.763976818,7.96E-05,0.000801215,0.005255946,STON2
ENSG00000144746,ENSG00000144746.6,7.430279064,0.169127868,1.124378574,8.08E-05,0.000811324,0.005255946,ARL6IP5
ENSG00000145216,ENSG00000145216.15,4.892040777,-0.125244258,0.916848801,6.71E-05,0.0006922,0.005255946,FIP1L1
ENSG00000145337,ENSG00000145337.4,4.130024635,0.238194909,1.179515935,7.21E-05,0.00073593,0.005255946,PYURF
ENSG00000146281,ENSG00000146281.5,4.083970289,0.164867666,1.121063242,8.36E-05,0.000835501,0.005255946,PM20D2
ENSG00000148399,ENSG00000148399.12,4.655468303,-0.175164382,0.8856666,7.02E-05,0.000719685,0.005255946,DPH7
ENSG00000149305,ENSG00000149305.6,-1.749088737,-0.273723729,0.827181755,7.45E-05,0.000757502,0.005255946,HTR3B
ENSG00000151490,ENSG00000151490.13,4.280151373,0.267408726,1.203643978,6.77E-05,0.000697103,0.005255946,PTPRO
ENSG00000154822,ENSG00000154822.17,7.755700396,0.15159147,1.110794139,7.31E-05,0.000744883,0.005255946,PLCL2
ENSG00000154889,ENSG00000154889.16,7.094369726,-0.218004984,0.859753516,6.76E-05,0.000696484,0.005255946,MPPE1
ENSG00000160325,ENSG00000160325.14,2.363901453,-0.340310919,0.789871066,8.04E-05,0.000808114,0.005255946,CACFD1
ENSG00000160505,ENSG00000160505.15,-1.393593641,-0.402317741,0.756641735,8.37E-05,0.00083598,0.005255946,NLRP4
ENSG00000162702,ENSG00000162702.7,6.593457156,0.225143536,1.168893538,7.67E-05,0.000776627,0.005255946,ZNF281
ENSG00000163684,ENSG00000163684.11,4.414625257,-0.110493422,0.92627121,7.42E-05,0.000754787,0.005255946,RPP14
ENSG00000164175,ENSG00000164175.14,-0.801424285,-0.451616852,0.731222895,6.77E-05,0.000697711,0.005255946,SLC45A2
ENSG00000165029,ENSG00000165029.15,7.378357359,-0.421007233,0.746902984,7.49E-05,0.00076065,0.005255946,ABCA1
ENSG00000166819,ENSG00000166819.11,-1.002712431,-0.399823395,0.757951061,7.00E-05,0.000717684,0.005255946,PLIN1
ENSG00000168003,ENSG00000168003.16,5.436637031,-0.173856073,0.886470132,8.37E-05,0.000835739,0.005255946,SLC3A2
ENSG00000168924,ENSG00000168924.14,4.836414013,-0.227353882,0.854200186,8.28E-05,0.000828468,0.005255946,LETM1
ENSG00000169019,ENSG00000169019.10,2.842172907,0.404917393,1.324013096,7.29E-05,0.000743606,0.005255946,COMMD8
ENSG00000169679,ENSG00000169679.14,2.296210402,0.370741519,1.293017247,8.11E-05,0.000813704,0.005255946,BUB1
ENSG00000169744,ENSG00000169744.12,0.111272147,-0.511577048,0.701455239,8.37E-05,0.000835933,0.005255946,LDB2
ENSG00000169902,ENSG00000169902.13,4.17572949,-0.512060205,0.701220362,8.40E-05,0.000838442,0.005255946,TPST1
ENSG00000170390,ENSG00000170390.15,-0.041116671,-0.578758525,0.669539685,7.06E-05,0.00072288,0.005255946,DCLK2
ENSG00000171659,ENSG00000171659.13,2.047929102,-0.438091615,0.738110329,7.64E-05,0.000774093,0.005255946,GPR34
ENSG00000172123,ENSG00000172123.12,4.779784701,0.246973722,1.186715182,7.43E-05,0.000755524,0.005255946,SLFN12
ENSG00000173705,ENSG00000173705.8,-1.444287559,-0.409488872,0.752890065,8.28E-05,0.000828487,0.005255946,SUSD5
ENSG00000174227,ENSG00000174227.15,6.346948588,-0.12936447,0.914234096,8.31E-05,0.000830894,0.005255946,PIGG
ENSG00000175274,ENSG00000175274.18,3.858760405,0.409243249,1.327989049,8.23E-05,0.000823914,0.005255946,TP53I11
ENSG00000175606,ENSG00000175606.10,3.888541034,0.204312286,1.152137007,8.17E-05,0.000819258,0.005255946,TMEM70
ENSG00000177324,ENSG00000177324.13,3.52372419,-0.482159085,0.715905424,8.17E-05,0.00081946,0.005255946,BEND2
ENSG00000179051,ENSG00000179051.13,6.372767389,-0.194098652,0.874118846,7.35E-05,0.000748969,0.005255946,RCC2
ENSG00000179627,ENSG00000179627.9,2.44159577,-0.345825379,0.786857679,8.34E-05,0.000833436,0.005255946,ZBTB42
ENSG00000181938,ENSG00000181938.13,1.371619554,-0.261309568,0.834330234,7.90E-05,0.00079623,0.005255946,GINS3
ENSG00000183186,ENSG00000183186.7,-1.904836751,-0.210244771,0.864390565,6.90E-05,0.000708962,0.005255946,C2CD4C
ENSG00000185986,ENSG00000185986.11,2.979896416,-0.240487875,0.846459018,8.45E-05,0.000842435,0.005255946,SDHAP3
ENSG00000187037,ENSG00000187037.8,5.301229145,0.345844318,1.270894539,7.47E-05,0.000758942,0.005255946,GPR141
ENSG00000196975,ENSG00000196975.15,4.971135842,0.15808061,1.115801665,7.26E-05,0.000740594,0.005255946,ANXA4
ENSG00000197162,ENSG00000197162.9,3.083580977,-0.208555065,0.865403545,8.46E-05,0.000843412,0.005255946,ZNF785
ENSG00000203780,ENSG00000203780.10,0.294361636,0.415829765,1.334065743,8.04E-05,0.000807877,0.005255946,FANK1
ENSG00000204351,ENSG00000204351.11,5.626797063,-0.240010845,0.846738947,7.42E-05,0.000754344,0.005255946,SKIC2
ENSG00000225940,ENSG00000225940.5,-0.221158212,0.452858963,1.368749999,7.68E-05,0.000776939,0.005255946,C5orf67
ENSG00000233680,ENSG00000233680.4,-1.55075258,-0.343225018,0.788277216,7.15E-05,0.00073086,0.005255946,HNRNPA1P27
ENSG00000238015,ENSG00000238015.2,-0.389629459,0.581544084,1.496450009,8.48E-05,0.000844764,0.005255946,
ENSG00000243064,ENSG00000243064.8,3.916517754,0.588982802,1.50418582,7.48E-05,0.00076026,0.005255946,ABCC13
ENSG00000243398,ENSG00000243398.3,2.485083046,0.289367005,1.222103951,7.37E-05,0.000750619,0.005255946,RN7SL141P
ENSG00000243911,ENSG00000243911.3,0.780300503,0.302864068,1.233590935,7.91E-05,0.000797245,0.005255946,RN7SL430P
ENSG00000244493,ENSG00000244493.1,-1.107263251,-0.413489035,0.750805417,7.52E-05,0.000763146,0.005255946,SLC9A9-AS2
ENSG00000248475,ENSG00000248475.5,-1.840341512,-0.239308033,0.847151539,7.85E-05,0.000791691,0.005255946,
ENSG00000250069,ENSG00000250069.1,0.809735379,0.544037958,1.45804774,6.82E-05,0.00070208,0.005255946,
ENSG00000251369,ENSG00000251369.8,4.606332437,-0.203547133,0.868412783,8.49E-05,0.00084588,0.005255946,ZNF550
ENSG00000253693,ENSG00000253693.1,-2.066411995,-0.046010696,0.968611008,7.70E-05,0.000779236,0.005255946,
ENSG00000255587,ENSG00000255587.7,3.883067591,-0.459536215,0.727220002,7.70E-05,0.00077903,0.005255946,RAB44
ENSG00000260916,ENSG00000260916.7,5.747896591,0.220878795,1.165443282,7.72E-05,0.000781097,0.005255946,CCPG1
ENSG00000260990,ENSG00000260990.1,-2.044776029,-0.126080741,0.916317361,7.38E-05,0.000751186,0.005255946,
ENSG00000265380,ENSG00000265380.1,-1.910906261,-0.238546945,0.847598568,7.54E-05,0.00076556,0.005255946,
ENSG00000271590,ENSG00000271590.1,1.101775488,0.353213424,1.277402717,8.27E-05,0.000827507,0.005255946,
ENSG00000272851,ENSG00000272851.1,-1.303369083,0.373817632,1.295777159,6.96E-05,0.000714322,0.005255946,
ENSG00000274235,ENSG00000274235.1,-2.042167293,0.15688,1.114873482,7.81E-05,0.000788368,0.005255946,
ENSG00000275888,ENSG00000275888.1,1.851680337,0.404835635,1.323938067,7.63E-05,0.000772709,0.005255946,
ENSG00000279161,ENSG00000279161.1,-1.507619011,-0.422368326,0.74619866,8.42E-05,0.000840318,0.005255946,
ENSG00000279659,ENSG00000279659.1,-1.381459536,-0.398367822,0.758716164,7.19E-05,0.000734167,0.005255946,
ENSG00000280560,ENSG00000280560.1,-0.736742199,-0.425982617,0.744331596,7.41E-05,0.000753829,0.005255946,LINC01374
ENSG00000005513,ENSG00000005513.9,0.200043422,-0.476359983,0.718788891,8.79E-05,0.000871311,0.005785542,SOX8
ENSG00000043591,ENSG00000043591.5,-0.8310889,0.515259605,1.429251303,8.93E-05,0.000883001,0.005785542,ADRB1
ENSG00000047230,ENSG00000047230.14,3.472571508,-0.186838505,0.878528805,8.98E-05,0.000887225,0.005785542,CTPS2
ENSG00000099998,ENSG00000099998.17,-0.270287666,-0.566129235,0.675426536,9.10E-05,0.000897431,0.005785542,GGT5
ENSG00000105088,ENSG00000105088.8,1.128936465,-0.376400645,0.770357146,9.10E-05,0.00089732,0.005785542,OLFM2
ENSG00000105197,ENSG00000105197.10,3.760394775,-0.191678175,0.875586627,8.95E-05,0.000885104,0.005785542,TIMM50
ENSG00000108468,ENSG00000108468.14,5.285421104,-0.166018819,0.891298869,8.97E-05,0.000886923,0.005785542,CBX1
ENSG00000123975,ENSG00000123975.4,0.965155374,0.35083137,1.27529532,8.83E-05,0.000874657,0.005785542,CKS2
ENSG00000132434,ENSG00000132434.9,3.444186213,-0.151556343,0.900278741,8.81E-05,0.000872933,0.005785542,LANCL2
ENSG00000135482,ENSG00000135482.6,4.899479587,-0.109237757,0.927077751,8.85E-05,0.000876495,0.005785542,ZC3H10
ENSG00000138448,ENSG00000138448.11,5.01492711,0.168377797,1.123794151,8.95E-05,0.000884767,0.005785542,ITGAV
ENSG00000150760,ENSG00000150760.12,0.671700479,0.377746004,1.29931029,8.89E-05,0.000879847,0.005785542,DOCK1
